reading file screw_face5b.txt
parsing line: "['NODES:']"
parsing line: "['85.000000', '-68.000000', '2.000000', '2']"
WriteTriangle([[9.5399693333333335, -19.715338888888891, 29.175369259259259], [6.806001659807956, -21.565207174211249, 33.759216652949249], [6.5964634074074073, -21.330441851851852, 33.733989259259261]], 1)
WriteTriangle([[9.5399693333333335, -19.715338888888891, 29.175369259259259], [6.5964634074074073, -21.330441851851852, 33.733989259259261], [9.2402619423868302, -19.359975308641975, 29.119712935528121]], 1)
WriteTriangle([[9.2402619423868302, -19.359975308641975, 29.119712935528121], [6.5964634074074073, -21.330441851851852, 33.733989259259261], [6.4025129945130317, -21.112347887517146, 33.709845198902606]], 1)
WriteTriangle([[9.2402619423868302, -19.359975308641975, 29.119712935528121], [6.4025129945130317, -21.112347887517146, 33.709845198902606], [8.9464156995884778, -19.008816296296295, 29.062400027434844]], 1)
WriteTriangle([[8.9464156995884778, -19.008816296296295, 29.062400027434844], [6.4025129945130317, -21.112347887517146, 33.709845198902606], [6.2140080919067211, -20.899600754458163, 33.68560233196159]], 1)
WriteTriangle([[8.9464156995884778, -19.008816296296295, 29.062400027434844], [6.2140080919067211, -20.899600754458163, 33.68560233196159], [8.6564274444444429, -18.659385555555552, 29.002957407407411]], 1)
WriteTriangle([[8.6564274444444429, -18.659385555555552, 29.002957407407411], [6.2140080919067211, -20.899600754458163, 33.68560233196159], [6.0208063703703694, -20.680875925925928, 33.660078518518517]], 1)
WriteTriangle([[8.6564274444444429, -18.659385555555552, 29.002957407407411], [6.0208063703703694, -20.680875925925928, 33.660078518518517], [8.3682940164609043, -18.309206790123454, 28.940911947873804]], 1)
WriteTriangle([[8.3682940164609043, -18.309206790123454, 28.940911947873804], [6.0208063703703694, -20.680875925925928, 33.660078518518517], [5.8127655006858703, -20.44484887517147, 33.632091618655686]], 1)
WriteTriangle([[8.3682940164609043, -18.309206790123454, 28.940911947873804], [5.8127655006858703, -20.44484887517147, 33.632091618655686], [8.0800122551440321, -17.955803703703701, 28.875790521262008]], 1)
WriteTriangle([[8.0800122551440321, -17.955803703703701, 28.875790521262008], [5.8127655006858703, -20.44484887517147, 33.632091618655686], [5.5797431536351159, -20.18019507544582, 33.600459492455414]], 1)
WriteTriangle([[8.0800122551440321, -17.955803703703701, 28.875790521262008], [5.5797431536351159, -20.18019507544582, 33.600459492455414], [7.7895789999999998, -17.596699999999998, 28.807120000000001, 2, 129]], 1)
WriteTriangle([[7.7895789999999998, -17.596699999999998, 28.807120000000001, 2, 129], [5.5797431536351159, -20.18019507544582, 33.600459492455414], [5.3115969999999999, -19.875589999999999, 33.564, 2, 33]], 1)
WriteTriangle([[7.7895789999999998, -17.596699999999998, 28.807120000000001, 2, 129], [5.3115969999999999, -19.875589999999999, 33.564, 2, 33], [7.4978955459533605, -17.233597626886144, 28.735701015089166]], 1)
WriteTriangle([[7.4978955459533605, -17.233597626886144, 28.735701015089166], [5.3115969999999999, -19.875589999999999, 33.564, 2, 33], [5.0106745240054869, -19.53349598079561, 33.522827928669408]], 1)
WriteTriangle([[7.4978955459533605, -17.233597626886144, 28.735701015089166], [5.0106745240054869, -19.53349598079561, 33.522827928669408], [7.2074157009602189, -16.869823854595335, 28.662407009602195]], 1)
WriteTriangle([[7.2074157009602189, -16.869823854595335, 28.662407009602195], [5.0106745240054869, -19.53349598079561, 33.522827928669408], [4.6882917969821669, -19.166468710562413, 33.478182812071331]], 1)
WriteTriangle([[7.2074157009602189, -16.869823854595335, 28.662407009602195], [4.6882917969821669, -19.166468710562413, 33.478182812071331], [6.9184650740740734, -16.505340370370369, 28.586874074074075]], 1)
WriteTriangle([[6.9184650740740734, -16.505340370370369, 28.586874074074075], [4.6882917969821669, -19.166468710562413, 33.478182812071331], [4.3477593703703707, -18.778323703703702, 33.43056962962963]], 1)
WriteTriangle([[6.9184650740740734, -16.505340370370369, 28.586874074074075], [4.3477593703703707, -18.778323703703702, 33.43056962962963], [6.6313692743484225, -16.140108861454046, 28.508738299039781]], 1)
WriteTriangle([[6.6313692743484225, -16.140108861454046, 28.508738299039781], [4.3477593703703707, -18.778323703703702, 33.43056962962963], [3.9923877956104254, -18.372876474622771, 33.380493360768178]], 1)
WriteTriangle([[6.6313692743484225, -16.140108861454046, 28.508738299039781], [3.9923877956104254, -18.372876474622771, 33.380493360768178], [6.3464539108367619, -15.774091015089162, 28.427635775034293]], 1)
WriteTriangle([[6.3464539108367619, -15.774091015089162, 28.427635775034293], [3.9923877956104254, -18.372876474622771, 33.380493360768178], [3.6254876241426612, -17.953942537722909, 33.328458984910839]], 1)
WriteTriangle([[6.3464539108367619, -15.774091015089162, 28.427635775034293], [3.6254876241426612, -17.953942537722909, 33.328458984910839], [6.064044592592591, -15.407248518518518, 28.343202592592593]], 1)
WriteTriangle([[6.064044592592591, -15.407248518518518, 28.343202592592593], [3.6254876241426612, -17.953942537722909, 33.328458984910839], [3.2503694074074074, -17.525337407407406, 33.274971481481487]], 1)
WriteTriangle([[6.064044592592591, -15.407248518518518, 28.343202592592593], [3.2503694074074074, -17.525337407407406, 33.274971481481487], [5.7844669286694081, -15.03954305898491, 28.255074842249655]], 1)
WriteTriangle([[5.7844669286694081, -15.03954305898491, 28.255074842249655], [3.2503694074074074, -17.525337407407406, 33.274971481481487], [2.8703436968449934, -17.090876598079561, 33.22053582990398]], 1)
WriteTriangle([[5.7844669286694081, -15.03954305898491, 28.255074842249655], [2.8703436968449934, -17.090876598079561, 33.22053582990398], [5.5080465281207118, -14.670936323731137, 28.162888614540467]], 1)
WriteTriangle([[5.5080465281207118, -14.670936323731137, 28.162888614540467], [2.8703436968449934, -17.090876598079561, 33.22053582990398], [2.4887210438957479, -16.654375624142663, 33.165657009602199]], 1)
WriteTriangle([[5.5080465281207118, -14.670936323731137, 28.162888614540467], [2.4887210438957479, -16.654375624142663, 33.165657009602199], [5.2351089999999996, -14.30139, 28.066279999999999, 2, 96]], 1)
WriteTriangle([[5.2351089999999996, -14.30139, 28.066279999999999, 2, 96], [2.4887210438957479, -16.654375624142663, 33.165657009602199], [2.1088119999999999, -16.219650000000001, 33.110840000000003, 2, 52]], 1)
WriteTriangle([[5.2351089999999996, -14.30139, 28.066279999999999, 2, 96], [2.1088119999999999, -16.219650000000001, 33.110840000000003, 2, 52], [4.9657535624142657, -13.932733827160494, 27.966979561042521]], 1)
WriteTriangle([[4.9657535624142657, -13.932733827160494, 27.966979561042521], [2.1088119999999999, -16.219650000000001, 33.110840000000003, 2, 52], [1.7167596982167352, -15.770688153635119, 33.053930096021951]], 1)
WriteTriangle([[4.9657535624142657, -13.932733827160494, 27.966979561042521], [1.7167596982167352, -15.770688153635119, 33.053930096021951], [4.6997042153635116, -13.565920987654321, 27.866216488340189]], 1)
WriteTriangle([[4.6997042153635116, -13.565920987654321, 27.866216488340189], [1.7167596982167352, -15.770688153635119, 33.053930096021951], [1.3023251536351164, -15.29566878463649, 32.993344965706449]], 1)
WriteTriangle([[4.6997042153635116, -13.565920987654321, 27.866216488340189], [1.3023251536351164, -15.29566878463649, 32.993344965706449], [4.4367237407407405, -13.199598333333332, 27.762874814814815]], 1)
WriteTriangle([[4.4367237407407405, -13.199598333333332, 27.762874814814815], [1.3023251536351164, -15.29566878463649, 32.993344965706449], [0.87424574074074068, -14.804692814814816, 32.930448148148152]], 1)
WriteTriangle([[4.4367237407407405, -13.199598333333332, 27.762874814814815], [0.87424574074074068, -14.804692814814816, 32.930448148148152], [4.1765749204389575, -12.832412716049383, 27.655838573388202]], 1)
WriteTriangle([[4.1765749204389575, -12.832412716049383, 27.655838573388202], [0.87424574074074068, -14.804692814814816, 32.930448148148152], [0.44125883401920452, -14.307861165980796, 32.866603182441708]], 1)
WriteTriangle([[4.1765749204389575, -12.832412716049383, 27.655838573388202], [0.44125883401920452, -14.307861165980796, 32.866603182441708], [3.9190205363511654, -12.46301098765432, 27.543991796982166]], 1)
WriteTriangle([[3.9190205363511654, -12.46301098765432, 27.543991796982166], [0.44125883401920452, -14.307861165980796, 32.866603182441708], [0.01210180795610416, -13.815274759945131, 32.803173607681764]], 1)
WriteTriangle([[3.9190205363511654, -12.46301098765432, 27.543991796982166], [0.01210180795610416, -13.815274759945131, 32.803173607681764], [3.6638233703703698, -12.090039999999998, 27.426218518518514]], 1)
WriteTriangle([[3.6638233703703698, -12.090039999999998, 27.426218518518514], [0.01210180795610416, -13.815274759945131, 32.803173607681764], [-0.40448796296296319, -13.337034518518518, 32.741522962962968]], 1)
WriteTriangle([[3.6638233703703698, -12.090039999999998, 27.426218518518514], [-0.40448796296296319, -13.337034518518518, 32.741522962962968], [3.4107462043895742, -11.712146604938271, 27.301402770919061]], 1)
WriteTriangle([[3.4107462043895742, -11.712146604938271, 27.301402770919061], [-0.40448796296296319, -13.337034518518518, 32.741522962962968], [-0.799773104252401, -12.88324136351166, 32.683014787379982]], 1)
WriteTriangle([[3.4107462043895742, -11.712146604938271, 27.301402770919061], [-0.799773104252401, -12.88324136351166, 32.683014787379982], [3.1595518203017825, -11.327977654320987, 27.168428587105616]], 1)
WriteTriangle([[3.1595518203017825, -11.327977654320987, 27.168428587105616], [-0.799773104252401, -12.88324136351166, 32.683014787379982], [-1.1650162414266121, -12.463996216735254, 32.629012620027446]], 1)
WriteTriangle([[3.1595518203017825, -11.327977654320987, 27.168428587105616], [-1.1650162414266121, -12.463996216735254, 32.629012620027446], [2.9100030000000001, -10.93618, 27.02618, 2, 95]], 1)
WriteTriangle([[2.9100030000000001, -10.93618, 27.02618, 2, 95], [-1.1650162414266121, -12.463996216735254, 32.629012620027446], [-1.4914799999999999, -12.089399999999999, 32.580880000000001, 2, 73]], 1)
WriteTriangle([[2.9100030000000001, -10.93618, 27.02618, 2, 95], [-1.4914799999999999, -12.089399999999999, 32.580880000000001, 2, 73], [2.6589317764060358, -10.533758484224967, 26.874829794238682]], 1)
WriteTriangle([[2.6589317764060358, -10.533758484224967, 26.874829794238682], [-1.4914799999999999, -12.089399999999999, 32.580880000000001, 2, 73], [-1.7741158477366255, -11.765229969821673, 32.539345651577506]], 1)
WriteTriangle([[2.6589317764060358, -10.533758484224967, 26.874829794238682], [-1.7741158477366255, -11.765229969821673, 32.539345651577506], [2.4049913840877917, -10.120568676268862, 26.715580329218106]], 1)
WriteTriangle([[2.4049913840877917, -10.120568676268862, 26.715580329218106], [-1.7741158477366255, -11.765229969821673, 32.539345651577506], [-2.0191368930041151, -11.484273832647462, 32.503410397805212]], 1)
WriteTriangle([[2.4049913840877917, -10.120568676268862, 26.715580329218106], [-2.0191368930041151, -11.484273832647462, 32.503410397805212], [2.1506764074074076, -9.6995335185185194, 26.548860000000001]], 1)
WriteTriangle([[2.1506764074074076, -9.6995335185185194, 26.548860000000001], [-2.0191368930041151, -11.484273832647462, 32.503410397805212], [-2.2346982222222223, -11.237148185185184, 32.471845925925926]], 1)
WriteTriangle([[2.1506764074074076, -9.6995335185185194, 26.548860000000001], [-2.2346982222222223, -11.237148185185184, 32.471845925925926], [1.8984814307270237, -9.2735759533607691, 26.375097201646092]], 1)
WriteTriangle([[1.8984814307270237, -9.2735759533607691, 26.375097201646092], [-2.2346982222222223, -11.237148185185184, 32.471845925925926], [-2.4289549218106994, -11.014469624142661, 32.443423923182436]], 1)
WriteTriangle([[1.8984814307270237, -9.2735759533607691, 26.375097201646092], [-2.4289549218106994, -11.014469624142661, 32.443423923182436], [1.6509010384087794, -8.8456189231824425, 26.194720329218107]], 1)
WriteTriangle([[1.6509010384087794, -8.8456189231824425, 26.194720329218107], [-2.4289549218106994, -11.014469624142661, 32.443423923182436], [-2.6100620781893005, -10.806854746227708, 32.416916076817557]], 1)
WriteTriangle([[1.6509010384087794, -8.8456189231824425, 26.194720329218107], [-2.6100620781893005, -10.806854746227708, 32.416916076817557], [1.4104298148148153, -8.418585370370371, 26.008157777777779]], 1)
WriteTriangle([[1.4104298148148153, -8.418585370370371, 26.008157777777779], [-2.6100620781893005, -10.806854746227708, 32.416916076817557], [-2.7861747777777772, -10.604920148148148, 32.391094074074068]], 1)
WriteTriangle([[1.4104298148148153, -8.418585370370371, 26.008157777777779], [-2.7861747777777772, -10.604920148148148, 32.391094074074068], [1.1795623443072707, -7.9953982373113863, 25.815837942386832]], 1)
WriteTriangle([[1.1795623443072707, -7.9953982373113863, 25.815837942386832], [-2.7861747777777772, -10.604920148148148, 32.391094074074068], [-2.9654481069958845, -10.399282426611796, 32.364729602194785]], 1)
WriteTriangle([[1.1795623443072707, -7.9953982373113863, 25.815837942386832], [-2.9654481069958845, -10.399282426611796, 32.364729602194785], [0.96079321124828576, -7.578980466392319, 25.618189218106998]], 1)
WriteTriangle([[0.96079321124828576, -7.578980466392319, 25.618189218106998], [-2.9654481069958845, -10.399282426611796, 32.364729602194785], [-3.1560371522633739, -10.180558178326475, 32.336594348422487]], 1)
WriteTriangle([[0.96079321124828576, -7.578980466392319, 25.618189218106998], [-3.1560371522633739, -10.180558178326475, 32.336594348422487], [0.75661699999999998, -7.1722549999999998, 25.41564, 2, 57]], 1)
WriteTriangle([[0.75661699999999998, -7.1722549999999998, 25.41564, 2, 57], [-3.1560371522633739, -10.180558178326475, 32.336594348422487], [-3.3660969999999999, -9.9393639999999994, 32.305459999999997, 2, 72]], 1)
WriteTriangle([[0.75661699999999998, -7.1722549999999998, 25.41564, 2, 57], [-3.3660969999999999, -9.9393639999999994, 32.305459999999997, 2, 72], [0.56414845404663927, -6.7720463840877914, 25.20790013717421]], 1)
WriteTriangle([[0.56414845404663927, -6.7720463840877914, 25.20790013717421], [-3.3660969999999999, -9.9393639999999994, 32.305459999999997, 2, 72], [-3.5892954087791495, -9.682931060356653, 32.272225486968445]], 1)
WriteTriangle([[0.56414845404663927, -6.7720463840877914, 25.20790013717421], [-3.5892954087791495, -9.682931060356653, 32.272225486968445], [0.37945036076817562, -6.3738439492455417, 24.994396159122086]], 1)
WriteTriangle([[0.37945036076817562, -6.3738439492455417, 24.994396159122086], [-3.5892954087791495, -9.682931060356653, 32.272225486968445], [-3.814311171467764, -9.4242583470507544, 32.238568587105618]], 1)
WriteTriangle([[0.37945036076817562, -6.3738439492455417, 24.994396159122086], [-3.814311171467764, -9.4242583470507544, 32.238568587105618], [0.20343937037037041, -5.9785678148148147, 24.775131481481484]], 1)
WriteTriangle([[0.20343937037037041, -5.9785678148148147, 24.775131481481484], [-3.814311171467764, -9.4242583470507544, 32.238568587105618], [-4.0418159259259259, -9.1626141851851841, 32.204429259259257]], 1)
WriteTriangle([[0.20343937037037041, -5.9785678148148147, 24.775131481481484], [-4.0418159259259259, -9.1626141851851841, 32.204429259259257], [0.037032133058984895, -5.5871381001371745, 24.550109519890263]], 1)
WriteTriangle([[0.037032133058984895, -5.5871381001371745, 24.550109519890263], [-4.0418159259259259, -9.1626141851851841, 32.204429259259257], [-4.2724813100137169, -8.8972668998628262, 32.169747462277094]], 1)
WriteTriangle([[0.037032133058984895, -5.5871381001371745, 24.550109519890263], [-4.2724813100137169, -8.8972668998628262, 32.169747462277094], [-0.11885470096021955, -5.2004749245541833, 24.319333689986287]], 1)
WriteTriangle([[-0.11885470096021955, -5.2004749245541833, 24.319333689986287], [-4.2724813100137169, -8.8972668998628262, 32.169747462277094], [-4.506978961591221, -8.6274848161865574, 32.134463155006863]], 1)
WriteTriangle([[-0.11885470096021955, -5.2004749245541833, 24.319333689986287], [-4.506978961591221, -8.6274848161865574, 32.134463155006863], [-0.26330448148148144, -4.8194984074074068, 24.082807407407412]], 1)
WriteTriangle([[-0.26330448148148144, -4.8194984074074068, 24.082807407407412], [-4.506978961591221, -8.6274848161865574, 32.134463155006863], [-4.7459805185185182, -8.35253625925926, 32.098516296296296]], 1)
WriteTriangle([[-0.26330448148148144, -4.8194984074074068, 24.082807407407412], [-4.7459805185185182, -8.35253625925926, 32.098516296296296], [-0.39540055829903975, -4.445128668038409, 23.840534087791504]], 1)
WriteTriangle([[-0.39540055829903975, -4.445128668038409, 23.840534087791504], [-4.7459805185185182, -8.35253625925926, 32.098516296296296], [-4.990157618655692, -8.0716895541838145, 32.061846844993148]], 1)
WriteTriangle([[-0.39540055829903975, -4.445128668038409, 23.840534087791504], [-4.990157618655692, -8.0716895541838145, 32.061846844993148], [-0.5142262812071331, -4.0782858257887513, 23.592517146776416]], 1)
WriteTriangle([[-0.5142262812071331, -4.0782858257887513, 23.592517146776416], [-4.990157618655692, -8.0716895541838145, 32.061846844993148], [-5.2401818998628249, -7.7842130260631013, 32.024394759945139]], 1)
WriteTriangle([[-0.5142262812071331, -4.0782858257887513, 23.592517146776416], [-5.2401818998628249, -7.7842130260631013, 32.024394759945139], [-0.618865, -3.7198899999999999, 23.338760000000001, 2, 56]], 1)
WriteTriangle([[-0.618865, -3.7198899999999999, 23.338760000000001, 2, 56], [-5.2401818998628249, -7.7842130260631013, 32.024394759945139], [-5.4967249999999996, -7.4893749999999999, 31.9861, 2, 105]], 1)
WriteTriangle([[-0.618865, -3.7198899999999999, 23.338760000000001, 2, 56], [-5.4967249999999996, -7.4893749999999999, 31.9861, 2, 105], [-0.71084324965706447, -3.3680107901234568, 23.078858724279836]], 1)
WriteTriangle([[-0.71084324965706447, -3.3680107901234568, 23.078858724279836], [-5.4967249999999996, -7.4893749999999999, 31.9861, 2, 105], [-5.7617475994513025, -7.1848193360768171, 31.946567146776406]], 1)
WriteTriangle([[-0.71084324965706447, -3.3680107901234568, 23.078858724279836], [-5.7617475994513025, -7.1848193360768171, 31.946567146776406], [-0.79184094787379977, -3.02076287654321, 22.81260794238683]], 1)
WriteTriangle([[-0.79184094787379977, -3.02076287654321, 22.81260794238683], [-5.7617475994513025, -7.1848193360768171, 31.946567146776406], [-6.0355584005486964, -6.8700996392318245, 31.90565853223594]], 1)
WriteTriangle([[-0.79184094787379977, -3.02076287654321, 22.81260794238683], [-6.0355584005486964, -6.8700996392318245, 31.90565853223594], [-0.86117151851851848, -2.6791339999999999, 22.540308888888887]], 1)
WriteTriangle([[-0.86117151851851848, -2.6791339999999999, 22.540308888888887], [-6.0355584005486964, -6.8700996392318245, 31.90565853223594], [-6.316351074074074, -6.5473488518518517, 31.863700740740743]], 1)
WriteTriangle([[-0.86117151851851848, -2.6791339999999999, 22.540308888888887], [-6.316351074074074, -6.5473488518518517, 31.863700740740743], [-0.91814838545953359, -2.3441119012345677, 22.262262798353909]], 1)
WriteTriangle([[-0.91814838545953359, -2.3441119012345677, 22.262262798353909], [-6.316351074074074, -6.5473488518518517, 31.863700740740743], [-6.6023192908093273, -6.2186999163237315, 31.821020356652951]], 1)
WriteTriangle([[-0.91814838545953359, -2.3441119012345677, 22.262262798353909], [-6.6023192908093273, -6.2186999163237315, 31.821020356652951], [-0.96208497256515768, -2.0166843209876539, 21.978770905349791]], 1)
WriteTriangle([[-0.96208497256515768, -2.0166843209876539, 21.978770905349791], [-6.6023192908093273, -6.2186999163237315, 31.821020356652951], [-6.8916567215363509, -5.8862857750342936, 31.777943964334707]], 1)
WriteTriangle([[-0.96208497256515768, -2.0166843209876539, 21.978770905349791], [-6.8916567215363509, -5.8862857750342936, 31.777943964334707], [-0.99229470370370365, -1.6978389999999997, 21.690134444444439]], 1)
WriteTriangle([[-0.99229470370370365, -1.6978389999999997, 21.690134444444439], [-6.8916567215363509, -5.8862857750342936, 31.777943964334707], [-7.1825570370370366, -5.552239370370371, 31.734798148148151]], 1)
WriteTriangle([[-0.99229470370370365, -1.6978389999999997, 21.690134444444439], [-7.1825570370370366, -5.552239370370371, 31.734798148148151], [-1.0080910027434842, -1.388563679012345, 21.396654650205754]], 1)
WriteTriangle([[-1.0080910027434842, -1.388563679012345, 21.396654650205754], [-7.1825570370370366, -5.552239370370371, 31.734798148148151], [-7.4732139080932782, -5.2186936447187939, 31.691909492455423]], 1)
WriteTriangle([[-1.0080910027434842, -1.388563679012345, 21.396654650205754], [-7.4732139080932782, -5.2186936447187939, 31.691909492455423], [-1.0087872935528119, -1.0898460987654315, 21.098632757201639]], 1)
WriteTriangle([[-1.0087872935528119, -1.0898460987654315, 21.098632757201639], [-7.4732139080932782, -5.2186936447187939, 31.691909492455423], [-7.7618210054869685, -4.8877815404663929, 31.649604581618661]], 1)
WriteTriangle([[-1.0087872935528119, -1.0898460987654315, 21.098632757201639], [-7.7618210054869685, -4.8877815404663929, 31.649604581618661], [-0.99369700000000005, -0.802674, 20.79637, 2, 49]], 1)
WriteTriangle([[-0.99369700000000005, -0.802674, 20.79637, 2, 49], [-7.7618210054869685, -4.8877815404663929, 31.649604581618661], [-8.0465719999999994, -4.561636, 31.60821, 2, 127]], 1)
WriteTriangle([[-0.99369700000000005, -0.802674, 20.79637, 2, 49], [-8.0465719999999994, -4.561636, 31.60821, 2, 127], [-0.96437333470507547, -0.52596953635116594, 20.490341769547324]], 1)
WriteTriangle([[-0.96437333470507547, -0.52596953635116594, 20.490341769547324], [-8.0465719999999994, -4.561636, 31.60821, 2, 127], [-8.3271162633744851, -4.2404668751714674, 31.567584897119342]], 1)
WriteTriangle([[-0.96437333470507547, -0.52596953635116594, 20.490341769547324], [-8.3271162633744851, -4.2404668751714674, 31.567584897119342], [-0.92227948010973937, -0.25820604389574753, 20.18048452674897]], 1)
WriteTriangle([[-0.92227948010973937, -0.25820604389574753, 20.18048452674897], [-8.3271162633744851, -4.2404668751714674, 31.567584897119342], [-8.605084810699589, -3.9222461495198901, 31.527332263374486]], 1)
WriteTriangle([[-0.92227948010973937, -0.25820604389574753, 20.18048452674897], [-8.605084810699589, -3.9222461495198901, 31.527332263374486], [-0.8665938148148149, 0.00030196296296292058, 19.86629111111111]], 1)
WriteTriangle([[-0.8665938148148149, 0.00030196296296292058, 19.86629111111111], [-8.605084810699589, -3.9222461495198901, 31.527332263374486], [-8.8816437777777786, -3.605749962962963, 31.487394444444444]], 1)
WriteTriangle([[-0.8665938148148149, 0.00030196296296292058, 19.86629111111111], [-8.8816437777777786, -3.605749962962963, 31.487394444444444], [-0.79649471742112488, 0.24923996982167351, 19.547254362139917]], 1)
WriteTriangle([[-0.79649471742112488, 0.24923996982167351, 19.547254362139917], [-8.8816437777777786, -3.605749962962963, 31.487394444444444], [-9.1579593004115232, -3.2897544554183815, 31.447713786008229]], 1)
WriteTriangle([[-0.79649471742112488, 0.24923996982167351, 19.547254362139917], [-9.1579593004115232, -3.2897544554183815, 31.447713786008229], [-0.71116056652949244, 0.48829346227709214, 19.222867119341565]], 1)
WriteTriangle([[-0.71116056652949244, 0.48829346227709214, 19.222867119341565], [-9.1579593004115232, -3.2897544554183815, 31.447713786008229], [-9.4351975144032938, -2.9730357668038407, 31.408232633744856]], 1)
WriteTriangle([[-0.71116056652949244, 0.48829346227709214, 19.222867119341565], [-9.4351975144032938, -2.9730357668038407, 31.408232633744856], [-0.60976974074074086, 0.71714792592592602, 18.892622222222222]], 1)
WriteTriangle([[-0.60976974074074086, 0.71714792592592602, 18.892622222222222], [-9.4351975144032938, -2.9730357668038407, 31.408232633744856], [-9.7145245555555562, -2.6543700370370371, 31.368893333333336]], 1)
WriteTriangle([[-0.60976974074074086, 0.71714792592592602, 18.892622222222222], [-9.7145245555555562, -2.6543700370370371, 31.368893333333336], [-0.49150061865569283, 0.93548884636488372, 18.55601251028807]], 1)
WriteTriangle([[-0.49150061865569283, 0.93548884636488372, 18.55601251028807], [-9.7145245555555562, -2.6543700370370371, 31.368893333333336], [-9.9971065596707849, -2.3325334060356653, 31.329638230452677]], 1)
WriteTriangle([[-0.49150061865569283, 0.93548884636488372, 18.55601251028807], [-9.9971065596707849, -2.3325334060356653, 31.329638230452677], [-0.35553157887517162, 1.1430017091906723, 18.21253082304527]], 1)
WriteTriangle([[-0.35553157887517162, 1.1430017091906723, 18.21253082304527], [-9.9971065596707849, -2.3325334060356653, 31.329638230452677], [-10.284109662551444, -2.0063020137174212, 31.290409670781898]], 1)
WriteTriangle([[-0.35553157887517162, 1.1430017091906723, 18.21253082304527], [-10.284109662551444, -2.0063020137174212, 31.290409670781898], [-0.201041, 1.339372, 17.86167, 2, 48]], 1)
WriteTriangle([[-0.201041, 1.339372, 17.86167, 2, 48], [-10.284109662551444, -2.0063020137174212, 31.290409670781898], [-10.576700000000001, -1.6744520000000001, 31.251149999999999, 2, 126]], 1)
WriteTriangle([[-0.201041, 1.339372, 17.86167, 2, 48], [-10.576700000000001, -1.6744520000000001, 31.251149999999999, 2, 126], [-0.015790550068587095, 1.5260390631001373, 17.489752345679012]], 1)
WriteTriangle([[-0.015790550068587095, 1.5260390631001373, 17.489752345679012], [-10.576700000000001, -1.6744520000000001, 31.251149999999999, 2, 126], [-10.878684631001372, -1.3326096968449932, 31.211292716049382]], 1)
WriteTriangle([[-0.015790550068587095, 1.5260390631001373, 17.489752345679012], [-10.878684631001372, -1.3326096968449932, 31.211292716049382], [0.20551731550068589, 1.7040370850480109, 17.090446172839506]], 1)
WriteTriangle([[0.20551731550068589, 1.7040370850480109, 17.090446172839506], [-10.878684631001372, -1.3326096968449932, 31.211292716049382], [-11.190800949245542, -0.97981213031550085, 31.170612222222221]], 1)
WriteTriangle([[0.20551731550068589, 1.7040370850480109, 17.090446172839506], [-11.190800949245542, -0.97981213031550085, 31.170612222222221], [0.45329303703703705, 1.8724438148148148, 16.674263333333332]], 1)
WriteTriangle([[0.45329303703703705, 1.8724438148148148, 16.674263333333332], [-11.190800949245542, -0.97981213031550085, 31.170612222222221], [-11.509610592592594, -0.61995148148148171, 31.129562222222219]], 1)
WriteTriangle([[0.45329303703703705, 1.8724438148148148, 16.674263333333332], [-11.509610592592594, -0.61995148148148171, 31.129562222222219], [0.71794705486968458, 2.0303370013717421, 16.251715679012346]], 1)
WriteTriangle([[0.71794705486968458, 2.0303370013717421, 16.251715679012346], [-11.509610592592594, -0.61995148148148171, 31.129562222222219], [-11.831675198902607, -0.25691993141289449, 31.088596419753085]], 1)
WriteTriangle([[0.71794705486968458, 2.0303370013717421, 16.251715679012346], [-11.831675198902607, -0.25691993141289449, 31.088596419753085], [0.98988980932784676, 2.1767943936899865, 15.833315061728394]], 1)
WriteTriangle([[0.98988980932784676, 2.1767943936899865, 15.833315061728394], [-11.831675198902607, -0.25691993141289449, 31.088596419753085], [-12.153556406035666, 0.10539033882030191, 31.048168518518516]], 1)
WriteTriangle([[0.98988980932784676, 2.1767943936899865, 15.833315061728394], [-12.153556406035666, 0.10539033882030191, 31.048168518518516], [1.2595317407407407, 2.3108937407407408, 15.429573333333332]], 1)
WriteTriangle([[1.2595317407407407, 2.3108937407407408, 15.429573333333332], [-12.153556406035666, 0.10539033882030191, 31.048168518518516], [-12.471815851851852, 0.46308714814814822, 31.008732222222218]], 1)
WriteTriangle([[1.2595317407407407, 2.3108937407407408, 15.429573333333332], [-12.471815851851852, 0.46308714814814822, 31.008732222222218], [1.5172832894375858, 2.4317127914951988, 15.051002345679011]], 1)
WriteTriangle([[1.5172832894375858, 2.4317127914951988, 15.051002345679011], [-12.471815851851852, 0.46308714814814822, 31.008732222222218], [-12.783015174211251, 0.81227831550068608, 30.970741234567896]], 1)
WriteTriangle([[1.5172832894375858, 2.4317127914951988, 15.051002345679011], [-12.783015174211251, 0.81227831550068608, 30.970741234567896], [1.7535548957475997, 2.5383292949245542, 14.708113950617282]], 1)
WriteTriangle([[1.7535548957475997, 2.5383292949245542, 14.708113950617282], [-12.783015174211251, 0.81227831550068608, 30.970741234567896], [-13.083716010973937, 1.1490716598079564, 30.934649259259256]], 1)
WriteTriangle([[1.7535548957475997, 2.5383292949245542, 14.708113950617282], [-13.083716010973937, 1.1490716598079564, 30.934649259259256], [1.9587570000000001, 2.6298210000000002, 14.41142, 2, 91]], 1)
